"_id","sens_accx","sens_accy","sens_accz","Timestamp","sens_vbattery","Duplicato","sens_longitude","Frequency","sens_latitude","Spreading_Factor","Dev_EUI","RSSI","Channel","GW","Data","sens_time","sens_temperature","sens_altitude","sens_speed"
"""58ac199e0b855268083c3d61""","-0.98","-0.02","-0.03","21-02-2017 11:42:38","4.07",false,9.22233,867.9,45.44788,12,"001bc50670100917",-120,7,,,,"28.16",111.7,"0.03"
"""58ac1a020b855268083c3d62""","-0.96","0.04","-0.08","21-02-2017 11:44:18","4.02",false,9.22232,867.9,45.44795,12,"001bc5067010163e",-119,7,,,,"7.68",118.9,"0.07"
"""58ac1a510b855268083c3d63""","-1","0","-0.01","21-02-2017 11:45:37","4.07",false,9.22234,867.9,45.44793,12,"001bc50670100917",-121,7,,,,"28.16",124.3,"0"
"""58ac1ab50b855268083c3d64""","-0.97","0.03","-0.07","21-02-2017 11:47:17","3.85",false,9.22233,868.5,45.44787,11,"001bc5067010163e",-108,2,,,,"8.96",116.8,"0.1"
"""58ac1b060b855268083c3d65""","-0.99","-0.02","-0.01","21-02-2017 11:48:38","4.11",false,9.22228,867.5,45.44787,12,"001bc50670100917",-117,5,,,,"28.8",112.3,"0.33"
"""58ac1b6a0b855268083c3d66""","-0.96","0.05","-0.08","21-02-2017 11:50:18","4.07",false,9.22231,868.3,45.44795,11,"001bc5067010163e",-115,1,,,,"8.32",113.5,"0.24"
"""58ac1bba0b855268083c3d67""","-0.99","-0.02","-0.04","21-02-2017 11:51:38","4.06",false,9.22246,868.5,45.44789,12,"001bc50670100917",-119,2,,,,"28.8",155.8,"0.15"
"""58ac1c1d0b855268083c3d68""","-0.96","0.04","-0.08","21-02-2017 11:53:17","4.06",false,9.22233,868.5,45.4479,11,"001bc5067010163e",-119,2,,,,"7.68",128.9,"0.25"
"""58ac1c6e0b855268083c3d69""","-0.98","-0.03","-0.01","21-02-2017 11:54:38","4.06",false,9.2223,867.9,45.44789,12,"001bc50670100917",-120,7,,,,"28.16",139.7,"0.03"
"""58ac1cd10b855268083c3d6a""","-0.96","0.03","-0.08","21-02-2017 11:56:17","4.01",false,9.22225,867.3,45.44794,11,"001bc5067010163e",-119,4,,,,"8.32",112,"0.06"
"""58ac1d220b855268083c3d6b""","-0.98","-0.03","-0.02","21-02-2017 11:57:38","4.06",false,9.22225,867.5,45.44798,12,"001bc50670100917",-108,5,,,,"29.44",126.4,"0.08"
"""58ac1d840b855268083c3d6c""","-0.97","0.02","-0.06","21-02-2017 11:59:16","4.01",false,9.22229,867.1,45.44791,11,"001bc5067010163e",-120,3,,,,"9.6",118.8,"0.04"
"""58ac1dd60b855268083c3d6d""","-0.97","-0.01","-0.03","21-02-2017 12:00:38","4.11",false,9.22233,867.5,45.44795,12,"001bc50670100917",-107,5,,,,"29.44",134.9,"0.08"
"""58ac1e390b855268083c3d6e""","-0.96","0.03","-0.07","21-02-2017 12:02:17","4.01",false,9.22241,867.7,45.44786,11,"001bc5067010163e",-120,6,,,,"8.32",143.6,"0.13"
"""58ac1e8a0b855268083c3d6f""","-0.98","-0.02","-0.03","21-02-2017 12:03:38","3.89",false,9.22233,867.1,45.44823,12,"001bc50670100917",-119,3,,,,"29.44",120,"0.07"
"""58ac1eed0b855268083c3d70""","-0.96","0.03","-0.07","21-02-2017 12:05:17","4.05",false,9.22234,867.3,45.44789,11,"001bc5067010163e",-120,4,,,,"8.32",146.1,"0.15"
"""58ac1f3e0b855268083c3d71""","-0.98","-0.02","-0.02","21-02-2017 12:06:38","4.05",false,9.22229,868.5,45.44797,12,"001bc50670100917",-108,2,,,,"29.44",156.4,"0.08"
"""58ac1fa10b855268083c3d72""","-0.96","0.02","-0.08","21-02-2017 12:08:17","4",false,9.22233,867.3,45.44781,11,"001bc5067010163e",-120,4,,,,"8.32",121.2,"0.13"
"""58ac1ff20b855268083c3d73""","-1","-0.04","-0.04","21-02-2017 12:09:38","4.06",false,9.22233,868.3,45.44798,12,"001bc50670100917",-107,1,,,,"29.44",145.7,"0.23"
"""58ac20550b855268083c3d74""","-0.96","0.04","-0.07","21-02-2017 12:11:17","4",false,9.22221,867.9,45.44786,11,"001bc5067010163e",-119,7,,,,"7.68",129,"0.13"
"""58ac20a60b855268083c3d75""","-0.98","-0.03","-0.01","21-02-2017 12:12:38","4.1",false,9.22221,868.1,45.44796,12,"001bc50670100917",-117,0,,,,"30.08",120.6,"0.04"
"""58ac21090b855268083c3d76""","-0.97","0.03","-0.06","21-02-2017 12:14:17","4.04",false,9.22244,868.1,45.44785,11,"001bc5067010163e",-109,0,,,,"7.68",142.6,"0.05"
"""58ac21590b855268083c3d77""","-0.98","-0.02","-0.02","21-02-2017 12:15:37","3.88",false,9.22216,867.3,45.448,12,"001bc50670100917",-120,4,,,,"29.44",115.6,"0.03"
"""58ac21bd0b855268083c3d78""","-0.96","0.02","-0.07","21-02-2017 12:17:17","3.99",false,9.22223,867.3,45.44799,11,"001bc5067010163e",-120,4,,,,"8.32",121.8,"0.06"
"""58ac220e0b855268083c3d79""","-0.99","-0.01","-0.02","21-02-2017 12:18:38","3.88",false,9.22222,868.5,45.4479,12,"001bc50670100917",-117,2,,,,"30.08",120.5,"0.09"
"""58ac22710b855268083c3d7a""","-0.96","0.02","-0.08","21-02-2017 12:20:17","4.03",false,9.22225,868.3,45.44793,11,"001bc5067010163e",-115,1,,,,"8.32",116.9,"0.03"
"""58ac22c20b855268083c3d7b""","-0.99","-0.03","-0.03","21-02-2017 12:21:38","3.88",false,9.22224,868.5,45.44789,12,"001bc50670100917",-121,2,,,,"30.72",119.3,"0.07"
"""58ac23260b855268083c3d7c""","-0.96","0.04","-0.08","21-02-2017 12:23:18","3.81",false,9.22222,867.5,45.44794,12,"001bc5067010163e",-115,5,,,,"8.32",105,"0.07"
"""58ac23760b855268083c3d7d""","-0.98","-0.01","-0.04","21-02-2017 12:24:38","4.05",false,9.22248,868.1,45.4479,12,"001bc50670100917",-115,0,,,,"30.08",140.2,"1.04"
"""58ac23da0b855268083c3d7e""","-0.95","0.02","-0.08","21-02-2017 12:26:18","3.8",false,9.22232,867.3,45.44802,12,"001bc5067010163e",-98,4,,,,"7.68",135.3,"0.04"
"""58ac24290b855268083c3d7f""","-0.98","-0.01","-0.04","21-02-2017 12:27:37","4.05",false,9.22224,867.9,45.44808,11,"001bc50670100917",-121,7,,,,"30.08",103.6,"0.08"
"""58ac248e0b855268083c3d80""","-0.97","0.04","-0.07","21-02-2017 12:29:18","4.02",false,9.22224,867.7,45.4479,12,"001bc5067010163e",-120,6,,,,"8.96",102.1,"0.06"
"""58ac24dc0b855268083c3d81""","-1","-0.03","0","21-02-2017 12:30:36","4.05",false,9.22226,868.3,45.44798,11,"001bc50670100917",-109,1,,,,"30.72",114.8,"0.08"
"""58ac25420b855268083c3d82""","-0.98","0.02","-0.08","21-02-2017 12:32:18","3.97",false,9.22224,867.7,45.44792,12,"001bc5067010163e",-119,6,,,,"8.96",129.6,"0.09"
"""58ac25910b855268083c3d83""","-0.99","-0.01","-0.03","21-02-2017 12:33:37","4.08",false,9.22216,867.7,45.44799,11,"001bc50670100917",-120,6,,,,"30.08",127,"0.04"
"""58ac25f60b855268083c3d84""","-0.96","0.04","-0.08","21-02-2017 12:35:18","3.97",false,9.22231,868.3,45.44796,12,"001bc5067010163e",-117,1,,,,"8.96",135.2,"0.04"
"""58ac26450b855268083c3d85""","-0.98","-0.02","-0.02","21-02-2017 12:36:37","4.04",false,9.22223,868.1,45.44792,11,"001bc50670100917",-119,0,,,,"30.72",115.2,"0.27"
"""58ac26aa0b855268083c3d86""","-0.98","0.03","-0.08","21-02-2017 12:38:18","3.97",false,9.22236,868.3,45.44794,12,"001bc5067010163e",-117,1,,,,"9.6",137.7,"0.02"
"""58ac26fa0b855268083c3d87""","-0.99","-0.04","-0.03","21-02-2017 12:39:38","3.86",false,9.22224,867.5,45.44791,12,"001bc50670100917",-109,5,,,,"30.72",127.1,"0.03"
"""58ac275e0b855268083c3d88""","-0.96","0.02","-0.06","21-02-2017 12:41:18","4.01",false,9.22225,868.1,45.44802,12,"001bc5067010163e",-120,0,,,,"9.6",113.5,"0.02"
"""58ac27ae0b855268083c3d89""","-0.99","-0.02","-0.05","21-02-2017 12:42:38","3.86",false,9.22219,868.1,45.44794,12,"001bc50670100917",-117,0,,,,"30.08",114.3,"0.05"
"""58ac28120b855268083c3d8a""","-0.96","0.04","-0.08","21-02-2017 12:44:18","4",false,9.22224,867.1,45.44793,12,"001bc5067010163e",119,3,,,,"9.6",109.3,"0.12"
"""58ac28610b855268083c3d8b""","-0.98","-0.01","-0.03","21-02-2017 12:45:37","4.03",false,9.22219,868.3,45.44797,12,"001bc50670100917",-94,1,,,,"30.72",116.9,"0.02"
"""58ac28c50b855268083c3d8c""","-0.96","0.04","-0.07","21-02-2017 12:47:17","3.78",false,9.22217,868.1,45.44773,12,"001bc5067010163e",-97,0,,,,"8.96",91.2,"0.24"
"""58ac29160b855268083c3d8d""","-0.99","-0.02","-0.01","21-02-2017 12:48:38","4.06",false,9.22228,867.9,45.44811,12,"001bc50670100917",-121,7,,,,"33.92",128.9,"0.03"
"""58ac297a0b855268083c3d8e""","-0.96","0.03","-0.08","21-02-2017 12:50:18","3.96",false,9.22213,867.1,45.44785,12,"001bc5067010163e",-121,3,,,,"9.6",92.3,"0.55"
"""58ac29ca0b855268083c3d8f""","-0.99","-0.02","-0.03","21-02-2017 12:51:38","4.09",false,9.22226,867.3,45.448,12,"001bc50670100917",-120,4,,,,"44.16",114.1,"0.22"
"""58ac2a2d0b855268083c3d90""","-0.97","0.04","-0.08","21-02-2017 12:53:17","3.95",false,9.22215,867.5,45.44785,11,"001bc5067010163e",-117,5,,,,"8.32",94.5,"0.06"
"""58ac2a7e0b855268083c3d91""","-0.98","-0.03","-0.01","21-02-2017 12:54:38","4.11",false,9.22223,867.7,45.44796,12,"001bc50670100917",-119,6,,,,"48.64",120.3,"0.05"
"""58ac2ae10b855268083c3d92""","-0.97","0.04","-0.07","21-02-2017 12:56:17","3.95",false,9.22224,867.3,45.44788,11,"001bc5067010163e",-118,4,,,,"8.32",113.5,"0.04"
"""58ac2b320b855268083c3d93""","-0.98","-0.01","-0.02","21-02-2017 12:57:38","4.13",false,9.22221,868.5,45.44799,12,"001bc50670100917",-115,2,,,,"50.56",109,"0.01"
"""58ac2b940b855268083c3d94""","-0.95","0.04","-0.06","21-02-2017 12:59:16","3.77",false,9.22226,867.3,45.44791,11,"001bc5067010163e",-120,4,,,,"8.96",111.5,"0.08"
"""58ac2be50b855268083c3d95""","-0.99","-0.03","-0.02","21-02-2017 13:00:37","4.15",false,9.22218,868.1,45.44808,12,"001bc50670100917",-121,0,,,,"51.2",104.2,"0.16"
"""58ac2c480b855268083c3d96""","-0.97","0.04","-0.06","21-02-2017 13:02:16","3.95",false,9.22222,868.3,45.44784,11,"001bc5067010163e",-117,1,,,,"9.6",93.3,"0.04"
"""58ac2c9a0b855268083c3d97""","-0.99","-0.02","-0.04","21-02-2017 13:03:38","4.19",false,9.22208,867.7,45.44799,12,"001bc50670100917",-120,6,,,,"49.28",137.4,"0.47"
"""58ac2cfd0b855268083c3d98""","-0.97","0.03","-0.06","21-02-2017 13:05:17","3.94",false,9.22222,868.1,45.44782,11,"001bc5067010163e",-117,0,,,,"9.6",105.2,"0.03"
"""58ac2d4e0b855268083c3d99""","-0.99","-0.03","-0.02","21-02-2017 13:06:38","4.2",false,9.22222,867.5,45.4479,12,"001bc50670100917",-109,5,,,,"48",103.5,"0.02"
"""58ac2db10b855268083c3d9a""","-0.96","0.03","-0.06","21-02-2017 13:08:17","3.95",false,9.22217,867.3,45.44783,11,"001bc5067010163e",-120,4,,,,"8.32",104.9,"0.05"
"""58ac2e020b855268083c3d9b""","-0.98","-0.02","-0.02","21-02-2017 13:09:38","3.98",false,9.22219,867.5,45.44791,12,"001bc50670100917",-109,5,,,,"46.08",107.9,"0.04"
"""58ac2e650b855268083c3d9c""","-0.96","0.05","-0.07","21-02-2017 13:11:17","3.98",false,9.22223,867.5,45.44788,11,"001bc5067010163e",-117,5,,,,"9.6",106.4,"0.41"
"""58ac2eb60b855268083c3d9d""","-0.99","-0.02","0","21-02-2017 13:12:38","4.16",false,9.22219,868.3,45.44796,12,"001bc50670100917",-109,1,,,,"44.8",126,"0.25"
"""58ac2f190b855268083c3d9e""","-0.97","0.03","-0.08","21-02-2017 13:14:17","3.98",false,9.22226,867.7,45.44802,12,"001bc5067010163e",-120,6,,,,"9.6",124.3,"0.1"
"""58ac2f690b855268083c3d9f""","-0.99","-0.03","-0.01","21-02-2017 13:15:37","3.99",false,9.22226,867.5,45.44793,12,"001bc50670100917",-109,5,,,,"43.52",109.4,"0.02"
"""58ac2fcd0b855268083c3da0""","-0.96","0.02","-0.08","21-02-2017 13:17:17","3.98",false,9.22222,867.1,45.4479,12,"001bc5067010163e",-119,3,,,,"8.96",120.7,"0.02"
"""58ac301e0b855268083c3da1""","-0.99","-0.03","-0.04","21-02-2017 13:18:38","4.16",false,9.22228,867.5,45.44794,12,"001bc50670100917",-115,5,,,,"43.52",119.6,"0.54"
"""58ac30820b855268083c3da2""","-0.96","0.04","-0.08","21-02-2017 13:20:18","3.94",false,9.22219,867.3,45.44793,12,"001bc5067010163e",-120,4,,,,"8.32",127.2,"0.05"
"""58ac30d20b855268083c3da3""","-0.98","-0.03","-0.02","21-02-2017 13:21:38","4.2",false,9.22223,868.1,45.44806,12,"001bc50670100917",-121,0,,,,"42.24",115.4,"0.03"
"""58ac31360b855268083c3da4""","-0.97","0.03","-0.07","21-02-2017 13:23:18","3.94",false,9.22212,867.7,45.44797,12,"001bc5067010163e",-118,6,,,,"8.96",107.9,"0.13"
"""58ac31860b855268083c3da5""","-0.99","-0.02","-0.02","21-02-2017 13:24:38","4.2",false,9.22232,867.3,45.44806,12,"001bc50670100917",-111,4,,,,"41.6",152.2,"0.13"
"""58ac31ea0b855268083c3da6""","-0.95","0.03","-0.06","21-02-2017 13:26:18","3.76",false,9.22223,867.5,45.44808,12,"001bc5067010163e",-108,5,,,,"9.6",118.8,"0.02"
"""58ac323a0b855268083c3da7""","-0.98","-0.02","-0.01","21-02-2017 13:27:38","4.16",false,9.22224,867.9,45.44795,12,"001bc50670100917",-111,7,,,,"39.68",117.6,"0.01"
"""58ac329d0b855268083c3da8""","-0.97","0.04","-0.08","21-02-2017 13:29:17","3.76",false,9.22218,867.7,45.44792,12,"001bc5067010163e",-119,6,,,,"8.32",108.7,"0.02"
"""58ac32ed0b855268083c3da9""","-0.98","-0.03","-0.02","21-02-2017 13:30:37","4.2",false,9.22223,868.5,45.44792,12,"001bc50670100917",-112,2,,,,"37.76",109.1,"0.06"
"""58ac33510b855268083c3daa""","-0.97","0.04","-0.08","21-02-2017 13:32:17","3.98",false,9.22228,867.5,45.44803,12,"001bc5067010163e",-115,5,,,,"8.96",113.6,"2.3"
"""58ac33a20b855268083c3dab""","0.51","0.88","-0.21","21-02-2017 13:33:38","3.98",false,9.22219,867.3,45.44788,12,"001bc50670100917",-120,4,,,,"37.76",110.4,"0.09"
"""58ac34060b855268083c3dac""","-0.96","0.04","-0.08","21-02-2017 13:35:18","3.98",false,9.2222,868.3,45.44795,12,"001bc5067010163e",-109,1,,,,"8.96",117.2,"0.05"
"""58ac34ba0b855268083c3dad""","-0.96","0.02","-0.07","21-02-2017 13:38:18","3.75",false,9.22227,868.1,45.44789,12,"001bc5067010163e",-117,0,,,,"8.96",125.9,"0.19"
"""58ac350a0b855268083c3dae""","0.98","0.26","-0.18","21-02-2017 13:39:38","4.19",false,9.22222,867.7,45.44811,12,"001bc50670100917",-121,6,,,,"34.56",136.5,"0.11"
"""58ac356e0b855268083c3daf""","-0.96","0.04","-0.08","21-02-2017 13:41:18","3.97",false,9.22226,868.1,45.44785,12,"001bc5067010163e",-121,0,,,,"8.96",114,"0"
"""58ac35be0b855268083c3db0""","0.98","0.27","-0.17","21-02-2017 13:42:38","3.97",false,9.22226,867.9,45.44788,12,"001bc50670100917",-120,7,,,,"33.28",108.2,"0.51"
"""58ac36210b855268083c3db1""","-0.96","0.05","-0.07","21-02-2017 13:44:17","3.93",false,9.22225,868.1,45.4479,12,"001bc5067010163e",-113,0,,,,"10.24",107,"0.02"
"""58ac36710b855268083c3db2""","0.97","0.31","-0.16","21-02-2017 13:45:37","4.14",false,9.22228,868.5,45.44788,12,"001bc50670100917",-108,2,,,,"33.28",130.7,"0.07"
"""58ac36d50b855268083c3db3""","-0.96","0.04","-0.08","21-02-2017 13:47:17","3.93",false,9.22227,867.3,45.4479,12,"001bc5067010163e",-117,4,,,,"8.96",121.4,"0.42"
"""58ac37250b855268083c3db4""","0.97","0.29","-0.16","21-02-2017 13:48:37","3.97",false,9.22226,867.1,45.44793,12,"001bc50670100917",-121,3,,,,"32.64",102.2,"0.05"
"""58ac378a0b855268083c3db5""","-0.97","0.04","-0.08","21-02-2017 13:50:18","3.92",false,9.22224,868.5,45.44792,12,"001bc5067010163e",-119,2,,,,"10.24",121.9,"0.09"
"""58ac37da0b855268083c3db6""","0.76","0.66","-0.22","21-02-2017 13:51:38","3.97",false,9.22224,867.9,45.4479,12,"001bc50670100917",-121,7,,,,"32",121.2,"0.32"
"""58ac383e0b855268083c3db7""","-0.96","0.04","-0.07","21-02-2017 13:53:18","3.92",false,9.22223,868.3,45.44805,12,"001bc5067010163e",-109,1,,,,"10.24",121.4,"0.53"
"""58ac38f20b855268083c3db8""","-0.97","0.04","-0.07","21-02-2017 13:56:18","3.96",false,9.22226,867.1,45.44788,12,"001bc5067010163e",-111,3,,,,"10.24",104.9,"0.08"
"""58ac39420b855268083c3db9""","0.76","0.65","-0.22","21-02-2017 13:57:38","3.96",false,9.22218,867.1,45.44794,12,"001bc50670100917",-120,3,,,,"30.72",112.2,"0.06"
"""58ac39a50b855268083c3dba""","-0.97","0.04","-0.04","21-02-2017 13:59:17","3.92",false,9.22226,867.7,45.4479,12,"001bc5067010163e",-118,6,,,,"10.24",98,"0.01"
"""58ac39f50b855268083c3dbb""","0.76","0.66","-0.21","21-02-2017 14:00:37","3.96",false,9.22225,867.7,45.4479,12,"001bc50670100917",-119,6,,,,"30.72",113.3,"0.05"
"""58ac3a590b855268083c3dbc""","-0.95","0.04","-0.06","21-02-2017 14:02:17","3.74",false,9.22223,868.3,45.44808,12,"001bc5067010163e",-117,1,,,,"10.24",124.7,"0.18"
"""58ac3aa90b855268083c3dbd""","0.77","0.65","-0.2","21-02-2017 14:03:37","4.17",false,9.22223,867.7,45.44787,12,"001bc50670100917",-120,6,,,,"30.72",120.5,"0"
"""58ac3b0e0b855268083c3dbe""","-0.97","0.03","-0.09","21-02-2017 14:05:18","3.92",false,9.22221,867.9,45.44794,12,"001bc5067010163e",-118,7,,,,"9.6",95,"0.02"
"""58ac3b5e0b855268083c3dbf""","0.77","0.66","-0.22","21-02-2017 14:06:38","4.13",false,9.22223,867.7,45.448,12,"001bc50670100917",-119,6,,,,"30.08",127.6,"0.63"
"""58ac3bc30b855268083c3dc0""","-0.96","0.05","-0.07","21-02-2017 14:08:19","3.74",false,9.22228,867.5,45.44805,12,"001bc5067010163e",-107,5,,,,"10.24",112.6,"0.11"
"""58ac3c120b855268083c3dc1""","0.75","0.65","-0.21","21-02-2017 14:09:38","4.16",false,9.22222,868.3,45.448,12,"001bc50670100917",-108,1,,,,"30.08",121.9,"0.17"
"""58ac3c760b855268083c3dc2""","-0.96","0.02","-0.09","21-02-2017 14:11:18","3.74",false,9.22225,867.3,45.44818,12,"001bc5067010163e",-108,4,,,,"10.24",120.3,"0.01"
"""58ac3cc60b855268083c3dc3""","0.76","0.66","-0.2","21-02-2017 14:12:38","4.12",false,9.2222,868.5,45.44797,12,"001bc50670100917",-110,2,,,,"29.44",120,"0.48"
"""58ac3d2a0b855268083c3dc4""","-0.95","0.03","-0.07","21-02-2017 14:14:18","3.91",false,9.22221,868.3,45.44807,12,"001bc5067010163e",-117,1,,,,"9.6",115.5,"0.14"
"""58ac3d790b855268083c3dc5""","0.76","0.66","-0.22","21-02-2017 14:15:37","3.95",false,9.22219,868.3,45.44801,12,"001bc50670100917",-117,1,,,,"30.08",130.7,"0.64"
"""58ac3ddc0b855268083c3dc6""","-0.98","0.04","-0.08","21-02-2017 14:17:16","3.91",false,9.2222,867.9,45.44807,11,"001bc5067010163e",-109,7,,,,"10.24",131.5,"0.1"
"""58ac3e2d0b855268083c3dc7""","0.76","0.68","-0.22","21-02-2017 14:18:37","4.16",false,9.22225,867.1,45.4479,12,"001bc50670100917",-120,3,,,,"29.44",107.7,"0"
"""58ac3e910b855268083c3dc8""","-0.98","0.03","-0.08","21-02-2017 14:20:17","3.91",false,9.22231,867.1,45.44818,11,"001bc5067010163e",-111,3,,,,"10.24",143.7,"0.45"
"""58ac3f450b855268083c3dc9""","-0.97","0.04","-0.06","21-02-2017 14:23:17","3.91",false,9.22223,867.5,45.448,11,"001bc5067010163e",-108,5,,,,"9.6",119.6,"0.15"
"""58ac3f960b855268083c3dca""","0.75","0.67","-0.22","21-02-2017 14:24:38","3.94",false,9.22217,867.9,45.44786,12,"001bc50670100917",-121,7,,,,"28.8",108.5,"0.47"
"""58ac3ff90b855268083c3dcb""","-0.96","0.04","-0.08","21-02-2017 14:26:17","3.95",false,9.22222,868.5,45.44787,11,"001bc5067010163e",-107,2,,,,"9.6",120.7,"0.05"
"""58ac40ac0b855268083c3dcc""","-0.97","0.02","-0.07","21-02-2017 14:29:16","3.95",false,9.2223,867.1,45.44791,11,"001bc5067010163e",-119,3,,,,"10.24",120,"0.09"
"""58ac40fd0b855268083c3dcd""","0.76","0.67","-0.2","21-02-2017 14:30:37","4.15",false,9.22215,867.1,45.44812,12,"001bc50670100917",-120,3,,,,"28.8",104.4,"0.07"
"""58ac41600b855268083c3dce""","-0.96","0.04","-0.06","21-02-2017 14:32:16","3.91",false,9.22228,868.1,45.4479,11,"001bc5067010163e",-118,0,,,,"10.24",112,"0.18"
"""58ac41b10b855268083c3dcf""","0.75","0.67","-0.21","21-02-2017 14:33:37","4.1",false,9.22214,868.3,45.448,12,"001bc50670100917",-114,1,,,,"28.8",104.6,"0.09"
"""58ac42140b855268083c3dd0""","-0.97","0.03","-0.05","21-02-2017 14:35:16","3.72",false,9.22231,867.9,45.44808,11,"001bc5067010163e",-121,7,,,,"10.24",133.7,"0.13"
"""58ac42660b855268083c3dd1""","0.76","0.66","-0.21","21-02-2017 14:36:38","4.1",false,9.22221,867.3,45.44795,12,"001bc50670100917",-120,4,,,,"28.16",110.9,"0.03"
"""58ac42c90b855268083c3dd2""","-0.97","0.04","-0.08","21-02-2017 14:38:17","3.9",false,9.2222,867.5,45.44793,11,"001bc5067010163e",-108,5,,,,"10.24",111,"0.08"
"""58ac437d0b855268083c3dd3""","-0.95","0.02","-0.09","21-02-2017 14:41:17","3.9",false,9.22227,867.5,45.44806,11,"001bc5067010163e",-109,5,,,,"10.24",139.3,"0.14"
"""58ac43ce0b855268083c3dd4""","0.76","0.66","-0.21","21-02-2017 14:42:38","4.1",false,9.22226,867.9,45.44807,12,"001bc50670100917",-120,7,,,,"28.16",117.6,"0.28"
"""58ac43d00b855268083c3dd5""","-1","0.02","-0.04","21-02-2017 14:42:40","4.18",false,9.22258,868.1,45.44776,12,"001bc50670101635",-119,0,,,,"38.4",124.6,"1.97"
"""58ac44300b855268083c3dd6""","-0.96","0.05","-0.07","21-02-2017 14:44:16","3.89",false,9.22222,867.7,45.4479,11,"001bc5067010163e",-115,6,,,,"10.24",115.1,"0.03"
"""58ac44840b855268083c3dd7""","-0.99","0.02","-0.06","21-02-2017 14:45:40","4.18",false,9.22258,867.1,45.44776,12,"001bc50670101635",-119,3,,,,"38.4",124.6,"1.97"
"""58ac44e40b855268083c3dd8""","-0.98","0.04","-0.08","21-02-2017 14:47:16","3.71",false,9.22226,867.7,45.44794,11,"001bc5067010163e",-115,6,,,,"9.6",122.5,"0.07"
"""58ac45350b855268083c3dd9""","-0.15","0.86","-0.54","21-02-2017 14:48:37","3.92",false,9.22222,867.3,45.44804,12,"001bc50670100917",-109,4,,,,"28.16",126.4,"0.13"
"""58ac45980b855268083c3dda""","-0.97","0.03","-0.08","21-02-2017 14:50:16","3.89",false,9.2223,867.9,45.44802,11,"001bc5067010163e",-111,7,,,,"10.24",127.2,"0.12"
"""58ac45ea0b855268083c3ddb""","-0.14","0.86","-0.53","21-02-2017 14:51:38","4.09",false,9.22225,868.1,45.44789,12,"001bc50670100917",-111,0,,,,"28.8",104.9,"0.24"
"""58ac45ed0b855268083c3ddc""","-1","0.01","-0.07","21-02-2017 14:51:41","4.2",false,9.22258,867.5,45.44776,12,"001bc50670101635",-117,5,,,,"38.4",124.6,"1.97"
"""58ac464d0b855268083c3ddd""","-0.96","0.04","-0.08","21-02-2017 14:53:17","3.71",false,9.22224,867.9,45.44795,11,"001bc5067010163e",-111,7,,,,"10.24",115.1,"0.03"
"""58ac469e0b855268083c3dde""","-0.14","0.87","-0.53","21-02-2017 14:54:38","4.13",false,9.22226,867.9,45.44807,12,"001bc50670100917",-120,7,,,,"28.16",129.2,"0.12"
"""58ac47020b855268083c3ddf""","-0.96","0.04","-0.08","21-02-2017 14:56:18","3.89",false,9.22238,868.3,45.44796,12,"001bc5067010163e",-109,1,,,,"10.24",124.7,"0.08"
"""58ac47520b855268083c3de0""","-0.14","0.86","-0.54","21-02-2017 14:57:38","4.08",false,9.22219,867.9,45.44794,12,"001bc50670100917",-111,7,,,,"28.16",120.3,"0.48"
"""58ac47540b855268083c3de1""","-0.99","0.02","-0.07","21-02-2017 14:57:40","4.2",false,9.22258,868.1,45.44776,12,"001bc50670101635",-117,0,,,,"39.04",124.6,"1.97"
"""58ac47b60b855268083c3de2""","-0.97","0.03","-0.09","21-02-2017 14:59:18","3.88",false,9.22238,867.1,45.44793,12,"001bc5067010163e",-119,3,,,,"10.24",136.5,"0.1"
"""58ac48080b855268083c3de3""","-1","0.03","-0.06","21-02-2017 15:00:40","4.18",false,9.22258,867.7,45.44776,12,"001bc50670101635",-118,6,,,,"38.4",124.6,"1.97"
"""58ac48690b855268083c3de4""","-0.95","0.04","-0.07","21-02-2017 15:02:17","3.7",false,9.22242,867.7,45.4479,12,"001bc5067010163e",-109,6,,,,"10.24",134,"0.03"
"""58ac48b90b855268083c3de5""","-0.15","0.86","-0.54","21-02-2017 15:03:37","3.91",false,9.22231,868.5,45.44813,12,"001bc50670100917",-109,2,,,,"26.88",129.4,"0.44"
"""58ac491e0b855268083c3de6""","-0.97","0.04","-0.08","21-02-2017 15:05:18","3.88",false,9.2225,868.5,45.44793,12,"001bc5067010163e",-117,2,,,,"10.24",158.8,"0.07"
"""58ac49700b855268083c3de7""","-1","0.02","-0.06","21-02-2017 15:06:40","4.18",false,9.22258,867.7,45.44776,12,"001bc50670101635",-120,6,,,,"39.04",124.6,"1.97"
"""58ac49d20b855268083c3de8""","-0.98","0.04","-0.07","21-02-2017 15:08:18","3.7",false,9.22234,868.1,45.4479,12,"001bc5067010163e",-118,0,,,,"10.88",129.8,"0.03"
"""58ac4a220b855268083c3de9""","-0.14","0.86","-0.55","21-02-2017 15:09:38","4.07",false,9.22236,867.1,45.44791,12,"001bc50670100917",-109,3,,,,"28.16",131.7,"0.04"
"""58ac4a240b855268083c3dea""","-1","0.02","-0.06","21-02-2017 15:09:40","4.18",false,9.22258,867.7,45.44776,12,"001bc50670101635",-115,6,,,,"38.4",124.6,"1.97"
"""58ac4a860b855268083c3deb""","-0.96","0.04","-0.07","21-02-2017 15:11:18","3.87",false,9.22236,867.1,45.44801,12,"001bc5067010163e",-107,3,,,,"10.88",127.7,"0.13"
